Events,Duration,lake,source
SK-EQ15_5 to SK-EQ15_6,9.078589629003204,Skilak,Intraplate
SK-EQ15_6 to GL10,139.60957491195086,Skilak,Intraplate
GL10 to SK-EQ17_2,88.66643883043719,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,198.28744753536967,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,43.901574803149614,Skilak,Intraplate
SK-EQ4 to SK-EQ5,23.494522423827455,Skilak,Intraplate
SK-EQ5 to SK-EQ6,36.37661879183947,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,167.8017520662899,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,190.07450306773603,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,39.3256715993445,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,153.58785528776633,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,57.68553012248731,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,89.06070192750099,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,19.26743948518333,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,13.491701256744932,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,43.22496402246293,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,10.815562705574052,Skilak,Intraplate
SK-EQ15_6 to GL10,144.7261844082144,Skilak,Intraplate
GL10 to SK-EQ17_2,96.66643883043685,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,218.28744753537012,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,39.80314960629922,Skilak,Intraplate
SK-EQ4 to SK-EQ5,25.76279527559054,Skilak,Intraplate
SK-EQ5 to SK-EQ6,40.446428571428584,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,151.5620946317881,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,201.0745030677363,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,44.31360095623347,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,150.59992593087787,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,59.68553012248799,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,79.06070192749962,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,17.26743948518333,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,13.491701256744818,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,42.0785465952971,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,9.078589629003659,Skilak,Intraplate
SK-EQ15_6 to GL10,144.60957491195006,Skilak,Intraplate
GL10 to SK-EQ17_2,91.38237004629616,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,199.35998465343914,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,41.94212962962963,Skilak,Intraplate
SK-EQ4 to SK-EQ5,27.07361840186644,Skilak,Intraplate
SK-EQ5 to SK-EQ6,42.02185880611076,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,177.53686124749984,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,171.29937754766894,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,33.08872647630079,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,136.59992593087816,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,56.93355828492997,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,103.71436615144432,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,17.365747098796078,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.491701256744932,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,44.0785465952971,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,8.078589629003659,Skilak,Intraplate
SK-EQ15_6 to GL10,149.6095749119504,Skilak,Intraplate
GL10 to SK-EQ17_2,94.66643883043776,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,194.2874475353717,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,41.901574803149614,Skilak,Intraplate
SK-EQ4 to SK-EQ5,27.542269272496853,Skilak,Intraplate
SK-EQ5 to SK-EQ6,34.593762761960406,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,165.36358186967414,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,191.24778244556194,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,36.31360095623336,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,148.59992593087895,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,58.68553012248833,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,98.06070192749917,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,20.267439485183672,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.4917012567455,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,44.07854659529744,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,10.078589629004682,Skilak,Intraplate
SK-EQ15_6 to GL10,150.60957491194767,Skilak,Intraplate
GL10 to SK-EQ17_2,101.66643883043707,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,218.2874475353724,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,41.33378895571351,Skilak,Intraplate
SK-EQ4 to SK-EQ5,21.67408506003453,Skilak,Intraplate
SK-EQ5 to SK-EQ6,43.029732821858836,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,162.5368612474997,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,192.0745030677365,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,40.31360095623336,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,156.08687688956854,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,54.19857916379647,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,103.06070192750008,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,16.8436090603077,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,15.915531681619882,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,44.22496402246372,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,9.9321722018374885,Skilak,Intraplate
SK-EQ15_6 to GL10,152.60957491195097,Skilak,Intraplate
GL10 to SK-EQ17_2,97.66643883043707,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,206.39984812546072,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,39.80314960629922,Skilak,Intraplate
SK-EQ4 to SK-EQ5,30.204724409448822,Skilak,Intraplate
SK-EQ5 to SK-EQ6,36.76602156658127,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,168.80057250277713,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,179.25001749131462,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,41.138086532654825,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,158.59992593087765,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,61.68553012248708,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,93.06070192749974,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,18.26743948518299,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.491701256744136,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,43.0785465952971,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,9.961980132740905,Skilak,Intraplate
SK-EQ15_6 to GL10,143.72618440821486,Skilak,Intraplate
GL10 to SK-EQ17_2,94.6664388304373,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,207.28744753537057,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,40.901574803149614,Skilak,Intraplate
SK-EQ4 to SK-EQ5,22.106299212598422,Skilak,Intraplate
SK-EQ5 to SK-EQ6,41.029732821858836,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,165.53686124749993,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,190.07450306773626,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,38.78162128402187,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,156.13190560308954,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,55.68553012248833,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,86.06070192749905,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,15.843609060308154,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.915531681619882,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,48.0785465952971,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,11.078589629003659,Skilak,Intraplate
SK-EQ15_6 to GL10,130.60957491195097,Skilak,Intraplate
GL10 to SK-EQ17_2,97.66643883043673,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,218.0373419885857,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,40.53870906681809,Skilak,Intraplate
SK-EQ4 to SK-EQ5,21.469164948929944,Skilak,Intraplate
SK-EQ5 to SK-EQ6,44.76602156658128,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,164.80057250277696,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,194.07450306773558,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,43.78162128402249,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,141.13190560308874,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,54.685530122487535,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,102.06070192750053,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,15.10085781527664,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,10.65828292665094,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,45.07854659529687,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,9.078589629002977,Skilak,Intraplate
SK-EQ15_6 to GL10,146.609574911952,Skilak,Intraplate
GL10 to SK-EQ17_2,93.66643883043707,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,219.28744753537057,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,41.34679454820798,Skilak,Intraplate
SK-EQ4 to SK-EQ5,20.668953483288092,Skilak,Intraplate
SK-EQ5 to SK-EQ6,43.05946564371747,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,167.32597503206733,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,189.24778244556126,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,37.96246952565707,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,162.9510573614548,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,59.68553012248742,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,98.06070192749996,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,16.10085781527664,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.658282926651054,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,41.078546595297325,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,10.078589629003886,Skilak,Intraplate
SK-EQ15_6 to GL10,138.60957491195074,Skilak,Intraplate
GL10 to SK-EQ17_2,97.66643883043707,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,211.39984812545936,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,38.901574803149614,Skilak,Intraplate
SK-EQ4 to SK-EQ5,20.106299212598422,Skilak,Intraplate
SK-EQ5 to SK-EQ6,41.59489534816368,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,180.962494929508,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,190.08370685942333,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,31.33320107738558,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,145.58032580972616,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,51.68553012248799,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,86.06070192749928,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,17.267439485183218,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.491701256745046,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,48.07854659529687,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,9.078589629003773,Skilak,Intraplate
SK-EQ15_6 to GL10,153.60957491195074,Skilak,Intraplate
GL10 to SK-EQ17_2,94.66643883043685,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,196.86848281180755,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,41.80314960629922,Skilak,Intraplate
SK-EQ4 to SK-EQ5,24.204724409448815,Skilak,Intraplate
SK-EQ5 to SK-EQ6,39.029732821858794,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,169.30525030525044,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,199.30611400998566,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,40.31360095623336,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,143.59992593087782,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,55.68553012248731,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,94.06070192749974,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,18.267439485183218,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,11.491701256744363,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,44.07854659529721,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,10.078589629003659,Skilak,Intraplate
SK-EQ15_6 to GL10,147.60957491195143,Skilak,Intraplate
GL10 to SK-EQ17_2,92.66643883043685,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,220.2874475353717,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,39.94212962962963,Skilak,Intraplate
SK-EQ4 to SK-EQ5,21.890125980868653,Skilak,Intraplate
SK-EQ5 to SK-EQ6,35.24295806471536,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,178.32597503206733,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,196.2477824455616,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,40.3136009562337,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,144.59992593087816,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,56.68553012248765,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,76.06070192749974,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,15.843609060308154,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.881556943070905,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,44.112521333846075,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,10.078589629003659,Skilak,Intraplate
SK-EQ15_6 to GL10,141.6095749119504,Skilak,Intraplate
GL10 to SK-EQ17_2,86.66643883043685,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,203.2874475353699,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,41.80314960629922,Skilak,Intraplate
SK-EQ4 to SK-EQ5,26.204724409448822,Skilak,Intraplate
SK-EQ5 to SK-EQ6,43.02973282185873,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,157.5368612474995,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,188.0745030677358,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,40.31360095623387,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,154.59992593087816,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,58.68553012248731,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,94.06070192749974,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,16.40538232749759,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,11.353758414429763,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,42.07854659529664,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,11.078589629003432,Skilak,Intraplate
SK-EQ15_6 to GL10,141.60957491195143,Skilak,Intraplate
GL10 to SK-EQ17_2,92.66643883043741,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,210.07591586929902,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,42.191250000000004,Skilak,Intraplate
SK-EQ4 to SK-EQ5,19.37469488188976,Skilak,Intraplate
SK-EQ5 to SK-EQ6,41.446428571428584,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,164.7113834527592,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,192.92521424676522,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,38.31360095623347,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,146.59992593087776,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,60.68553012248742,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,87.06070192749974,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,11.356518046683618,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,11.402622695243963,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,37.07854659529687,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,8.078589629003432,Skilak,Intraplate
SK-EQ15_6 to GL10,136.60957491195143,Skilak,Intraplate
GL10 to SK-EQ17_2,91.16745962899552,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,222.7864267368127,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,40.901574803149614,Skilak,Intraplate
SK-EQ4 to SK-EQ5,25.106299212598422,Skilak,Intraplate
SK-EQ5 to SK-EQ6,44.0155302395711,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,164.55106382978732,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,190.07450306773603,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,39.31360095623347,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,148.59992593087713,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,57.68553012248685,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,83.06070192750121,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,18.267439485183104,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,11.49170125674425,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,42.0785465952971,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,10.078589629003432,Skilak,Intraplate
SK-EQ15_6 to GL10,137.60957491195143,Skilak,Intraplate
GL10 to SK-EQ17_2,89.16745962899597,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,210.78642673681384,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,41.951146560319046,Skilak,Intraplate
SK-EQ4 to SK-EQ5,22.07164349492958,Skilak,Intraplate
SK-EQ5 to SK-EQ6,41.00046575870493,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,162.41768906793635,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,193.64728543140666,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,40.91570502776722,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,154.73990493790222,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,61.387974054036476,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,83.47819010230421,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,18.214746119652887,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,13.44045933508687,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,49.929294767024885,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,10.860163187142916,Skilak,Intraplate
SK-EQ15_6 to GL10,163.930097718943,Skilak,Intraplate
GL10 to SK-EQ17_2,100.76611057759533,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,221.1526568514339,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,42.35122699386503,Skilak,Intraplate
SK-EQ4 to SK-EQ5,18.22392638036809,Skilak,Intraplate
SK-EQ5 to SK-EQ6,40.44810243972027,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,159.7553474549916,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,183.39785735764286,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,41.82747471447533,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,139.7399049379021,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,56.38797405403534,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,102.47819010230546,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,17.214746119652432,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,11.44045933508687,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,49.92929476702545,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,10.86016318714303,Skilak,Intraplate
SK-EQ15_6 to GL10,165.93009771894197,Skilak,Intraplate
GL10 to SK-EQ17_2,97.76611057759465,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,211.15265685143504,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,39.93342391304348,Skilak,Intraplate
SK-EQ4 to SK-EQ5,20.08936614220515,Skilak,Intraplate
SK-EQ5 to SK-EQ6,39.02372157265827,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,172.62744898478445,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,193.41426970060388,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,38.91570502776841,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,159.73990493790234,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,57.387974054035226,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,88.47819010230523,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,17.214746119652887,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,11.44045933508744,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,48.929294767025,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,11.860163187143257,Skilak,Intraplate
SK-EQ15_6 to GL10,156.53807961758923,Skilak,Intraplate
GL10 to SK-EQ17_2,91.9090048197013,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,211.3061231977299,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,40.35122699386503,Skilak,Intraplate
SK-EQ4 to SK-EQ5,20.22392638036809,Skilak,Intraplate
SK-EQ5 to SK-EQ6,39.44810243972027,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,174.65070479873796,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,209.5025000138972,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,43.82747471447476,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,142.73990493790177,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,56.38797405403477,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,53.24231221902767,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,15.450624002931022,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.44045933508687,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,49.868378473327425,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,9.921079480841058,Skilak,Intraplate
SK-EQ15_6 to GL10,169.91486328209783,Skilak,Intraplate
GL10 to SK-EQ17_2,103.78134501443992,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,204.15265685143459,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,40.96141732283465,Skilak,Intraplate
SK-EQ4 to SK-EQ5,18.114971566054244,Skilak,Intraplate
SK-EQ5 to SK-EQ6,41.93744089834512,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,169.66013082545746,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,196.41426970060274,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,37.91570502776898,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,156.7399049379021,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,60.38797405403511,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,94.68068779935788,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,11.012248422599896,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,13.440459335086985,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,39.12379942409473,Skilak,Intraplate
SK-EQ15_5 to SK-EQ15_6,11.665658530071937,Skilak,Intraplate
SK-EQ15_6 to GL10,159.930097718939,Skilak,Intraplate
GL10 to SK-EQ17_2,101.40842048873151,Skilak,Intraplate
SK-EQ17_2 to SK-EQ19_2,207.5103469403009,Skilak,Intraplate
SK-EQ0 to SK-EQ1,52,Skilak,Intraplate
SK-EQ1 to SK-EQ3,12,Skilak,Intraplate
SK-EQ3 to SK-EQ4,42.86684782608696,Skilak,Intraplate
SK-EQ4 to SK-EQ5,21.171346618357504,Skilak,Intraplate
SK-EQ5 to SK-EQ6,39.98506136950913,Skilak,Intraplate
SK-EQ6 to SK-EQ8_2,167.65070479873793,Skilak,Intraplate
SK-EQ8_2 to SK-EQ10_2,201.41426970060104,Skilak,Intraplate
SK-EQ10_2 to SK-EQ12,38.91570502776983,Skilak,Intraplate
SK-EQ12 to SK-EQ13_2,149.73990493790222,Skilak,Intraplate
SK-EQ13_2 to SK-EQ14,57.387974054034544,Skilak,Intraplate
SK-EQ14 to SK-EQ15_2,100.2423122190279,Skilak,Intraplate
SK-EQ15_2 to SK-EQ15_3,17.28925976391747,Skilak,Intraplate
SK-EQ15_3 to SK-EQ15_4,12.60182357410065,Skilak,Intraplate
SK-EQ15_4 to SK-EQ15_5,46.92929476702477,Skilak,Intraplate
