depth (cm),age (yr BP) 2.5%,age (yr BP) 50%,age (yr BP) 97.5%
1086,2036.1145299145312,2111.11452991453,2197.739529914531
1087,2037.6694444444452,2112.6694444444447,2199.294444444445
1088,2041.0848484848498,2116.0848484848484,2202.7098484848493
1089,2043.269444444446,2118.2694444444437,2204.894444444445
1090,2046.2641975308652,2121.2641975308634,2207.8891975308643
1091,2048.2666666666682,2123.2666666666655,2209.891666666668
1092,2051.1644444444464,2126.164444444443,2212.7894444444455
1093,2054.458585858587,2129.458585858585,2216.083585858586
1094,2057.895238095239,2132.895238095237,2219.5202380952387
1095,2059.7753058954395,2134.7753058954386,2221.4003058954395
1096,2063.5259259259265,2138.5259259259246,2225.1509259259265
1097,2066.707936507938,2141.7079365079353,2228.332936507937
1098,2069.8825396825414,2144.8825396825387,2231.5075396825405
1099,2072.450000000001,2147.45,2234.0750000000007
1100,2075.4527777777794,2150.4527777777776,2237.077777777779
1101,2078.0703703703716,2153.0703703703703,2239.695370370371
1102,2080.67777777778,2155.6777777777775,2242.3027777777793
1103,2083.661111111113,2158.661111111111,2245.2861111111124
1104,2084.9766407119027,2159.9766407119023,2246.6016407119023
1105,2087.5255555555586,2162.0755555555556,2248.8505555555566
1106,2089.0996106785337,2163.649610678532,2250.424610678532
1107,2092.8203703703766,2167.370370370372,2254.145370370373
1108,2105.0444444444443,2171.144444444446,2257.9194444444456
1109,2107.995238095238,2174.0952380952403,2260.8702380952395
1110,2111.455555555556,2177.5555555555584,2264.3305555555576
1111,2115.356790123458,2181.4567901234595,2268.231790123459
1112,2118.691666666667,2184.7916666666697,2271.5666666666684
1113,2121.3259259259266,2187.4259259259293,2274.2009259259285
1114,2140.7864197530916,2191.086419753092,2277.661419753089
1115,2143.1285714285777,2193.428571428579,2280.003571428574
1116,2145.048148148151,2195.3481481481513,2281.9231481481497
1117,2146.588888888892,2196.888888888893,2283.4638888888903
1118,2147.2908513341818,2197.590851334182,2284.165851334181
1119,2148.5790123456845,2198.8790123456847,2285.454012345682
1120,2150.270833333336,2200.570833333337,2287.145833333335
1121,2151.398685540953,2201.698685540953,2288.273685540951
1122,2152.618848167542,2202.918848167543,2289.493848167541
1123,2154.6844444444496,2204.9844444444498,2291.559444444447
1124,2156.1751308900552,2206.475130890056,2293.050130890054
1125,2157.809259259264,2208.109259259264,2294.684259259262
1126,2159.3415327564926,2209.641532756493,2296.2165327564912
1127,2160.531381733024,2210.8313817330245,2297.4063817330225
1128,2162.1632478632514,2212.463247863252,2299.03824786325
1129,2163.4630700778666,2213.7630700778673,2300.3380700778657
1130,2164.989227166279,2215.2892271662795,2301.864227166278
1131,2166.0642261353123,2216.3642261353125,2302.9392261353114
1132,2167.1361111111137,2217.4361111111143,2304.0111111111123
1133,2168.5800000000027,2218.8800000000033,2305.4550000000017
1134,2170.235185185189,2220.535185185189,2307.110185185187
1135,2172.4644444444493,2222.76444444445,2309.339444444447
1136,2173.341319942613,2223.641319942613,2310.216319942612
1137,2175.088888888895,2225.388888888896,2311.9638888888917
1138,2177.1497098646055,2227.4497098646057,2314.024709864604
1139,2178.5707070707113,2228.8707070707114,2315.445707070709
1140,2179.605222437139,2229.9052224371394,2316.4802224371383
1141,2182.6955752212475,2232.9955752212486,2319.5705752212434
1142,2186.280441640385,2236.580441640386,2323.1554416403815
1143,2188.2096685082897,2238.509668508291,2325.084668508289
1144,2190.2404411764783,2240.5404411764794,2327.1154411764746
1145,2192.7551470588314,2243.0551470588325,2329.6301470588273
1146,2199.24061810155,2248.240618101547,2333.240618101549
1147,2201.4076305220924,2250.40763052209,2335.4076305220915
1148,2203.716814159301,2252.7168141592956,2337.716814159299
1149,2206.9448529411834,2255.9448529411793,2340.944852941182
1150,2210.6906077348176,2259.6906077348112,2344.690607734815
1151,2214.4705882353014,2263.4705882352973,2348.4705882352996
1152,2215.295376121464,2264.2953761214635,2349.2953761214635
1153,2215.6404416839205,2264.6404416839205,2349.6404416839205
1154,2215.9855072463774,2264.985507246377,2349.9855072463774
1155,2218.305993690858,2267.3059936908544,2352.3059936908567
1156,2220.9227373068475,2269.9227373068447,2354.9227373068466
1157,2227.523769100172,2279.0237691001726,2371.0237691001703
1158,2229.0214723926397,2280.52147239264,2372.5214723926383
1159,2230.5309278350533,2282.0309278350546,2374.0309278350524
1160,2232.129834254146,2283.6298342541472,2375.629834254144
1161,2233.069088319089,2284.5690883190896,2376.569088319088
1162,2234.468137254905,2285.968137254906,2377.968137254902
1163,2235.93574297189,2287.4357429718907,2379.4357429718875
1164,2236.3350683491085,2291.185068349109,2385.885068349104
1165,2237.3983443708635,2292.2483443708634,2386.948344370859
1166,2238.7905622490002,2293.640562249001,2388.340562248993
1167,2240.9105893186047,2295.7605893186046,2390.460589318598
1168,2242.0234939759057,2296.873493975906,2391.5734939759022
1169,2243.027510040163,2297.877510040163,2392.5775100401593
1170,2244.4248618784563,2299.2748618784567,2393.9748618784506
1171,2246.284538152615,2301.1345381526157,2395.834538152608
1172,2248.846132596692,2303.696132596692,2398.396132596681
1173,2250.9683361629923,2305.818336162992,2400.5183361629856
1174,2253.341176470594,2308.1911764705947,2402.891176470585
1175,2255.2232457366517,2310.0732457366516,2404.77324573665
1176,2255.502809616998,2310.3528096169985,2405.052809616997
1177,2255.782373497345,2310.632373497345,2405.3323734973437
1178,2256.0619373776917,2310.9119373776916,2405.61193737769
1179,2256.2652208201907,2310.5402208201904,2406.815220820188
1180,2258.129411764716,2312.4044117647145,2408.679411764694
1181,2262.0539432176724,2318.753943217666,2416.1539432176664
1182,2270.0712707182356,2331.671270718241,2423.8712707182226
1183,2272.2895899053647,2333.8895899053678,2426.089589905357
1184,2267.388643533123,2344.7886435331225,2441.788643533113
1185,2269.2302428256066,2346.6302428256067,2443.630242825603
1186,2270.4636363636364,2347.863636363636,2444.863636363632
1187,2271.8330540746383,2349.233054074638,2446.233054074636
1188,2272.5946686976386,2349.994668697639,2446.9946686976364
1189,2274.0624447717228,2351.462444771723,2448.4624447717183
1190,2275.954545454545,2353.354545454545,2450.354545454541
1191,2278.62762430939,2356.0276243093904,2453.0276243093726
1192,2281.798529411763,2359.1985294117635,2456.1985294117517
1193,2283.6705926764816,2361.0705926764817,2458.070592676481
1194,2283.8593431483578,2361.259343148358,2458.2593431483574
1195,2284.0480936202343,2361.448093620234,2458.4480936202335
1196,2284.2368440921105,2361.63684409211,2458.6368440921096
1197,2284.4255945639866,2361.825594563986,2458.8255945639858
1198,2284.8397476340683,2362.239747634068,2459.2397476340584
1199,2287.6197559558395,2365.0197559558396,2462.0197559558374
1200,2288.200813480534,2365.6008134805343,2462.6008134805325
1201,2289.0936908517347,2366.4936908517343,2463.4936908517293
1202,2292.153921568627,2369.553921568627,2466.5539215686194
1203,2295.4419117647058,2372.8419117647054,2469.8419117646945
1204,2298.1119705340698,2375.51197053407,2472.511970534064
